LABEL,TEXT
1,you are a winner u have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
1,"you are a £1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call 09071517866 now! 150ppmpobox10183bhamb64xe"
0,went to pay rent. so i had to go to the bank to authorise the payment.
0,1. tension face 2. smiling face 3. waste face 4. innocent face 5.terror face 6.cruel face 7.romantic face 8.lovable face 9.decent face &lt;#&gt; .joker face.
0,are you still getting the goods.
0,gibbs unsold.mike hussey
0,i don't know but i'm raping dudes at poker
0,please ask mummy to call father
0,"sorry, i don�t knw"
0,oh ho. is this the first time u use these type of words
0,still i have not checked it da. . .
0,no da..today also i forgot..
0,"if you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
1,urgent we are trying to contact you last weekends draw shows u have won a £1000 prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm
0,well i might not come then...
0,"abeg, make profit. but its a start. are you using it to get sponsors for the next event?"
0,hi baby ive just got back from work and i was wanting to see u allday! i hope i didnt piss u off on the phone today. if u are up give me a call xxx
0,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
1,u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 0905809458
0,you're gonna have to be way more specific than that
1,for taking part in our mobile survey yesterday! you can now have 500 texts 2 use however you wish. 2 get txts just send txt to 80160 t&c www.txt43.com 1.50p
0,y lei?
0,and smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
0,ü no home work to do meh...
0,is it your yahoo boys that bring in the perf? or legal.
0,"carlos is down but i have to pick it up from him, so i'll swing by usf in a little bit"
0,"""im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?"""
0,"good afternoon sexy buns! how goes the job search ? i wake and you are my first thought as always, my love. i wish your fine and happy and know i adore you!"
0,"derp. which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
0,"indians r poor but india is not a poor country. says one of the swiss bank directors. he says that "" &lt;#&gt; lac crore"" of indian money is deposited in swiss banks which can be used for 'taxless' budget for &lt;#&gt; yrs. can give &lt;#&gt; crore jobs to all indians. from any village to delhi 4 lane roads. forever free power suply to more than &lt;#&gt; social projects. every citizen can get monthly &lt;#&gt; /- for &lt;#&gt; yrs. no need of world bank &amp; imf loan. think how our money is blocked by rich politicians. we have full rights against corrupt politicians. itna forward karo ki pura india padhe.g.m."""
0,are you ok. what happen to behave like this
0,she ran off with a younger man. we will make pretty babies together :)
0,"total disappointment, when i texted you was the craziest shit got :("
0,nvm... i'm going to wear my sport shoes anyway... i'm going to be late leh.
1,double mins & double txt & 1/2 price linerental on latest orange bluetooth mobiles. call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56
0,"haha awesome, i might need to take you up on that, what you doin tonight?"
0,"yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. ubi cres,ubi tech park.6ph for 1st 5wkg days.èn"
0,"sorry battery died, yeah i'm here"
0,tmr timin still da same wat cos i got lesson until 6...
0,haha... really oh no... how? then will they deduct your lesson tmr?
0,i am at a party with alex nichols
0,"sorry, i'll call later ..in meeting."
0,"looks like you found something to do other than smoke, great job!"
0,not tonight mate. catching up on some sleep. this is my new number by the way.
0,appt is at &lt;time&gt; am. not my fault u don't listen. i told u twice
1,collect your valentine's weekend to paris inc flight & hotel + £200 prize guaranteed! text: paris to no: 69101. www.rtf.sphosting.com
0,i think if he rule tamilnadu..then its very tough for our people.
0,if you ask her or she say any please message.
0,if i get there before you after your ten billion calls and texts so help me god
0,"we have sent jd for customer service cum accounts executive to ur mail id, for details contact us"
1,you have an important customer service announcement. call freephone 0800 542 0826 now!
0,omg you can make a wedding chapel in frontierville? why do they get all the good stuff?
1,"spook up your mob with a halloween collection of a logo & pic message plus a free eerie tone, txt card spook to 8007 zed 08701417012150p per logo/pic"
0,buy one egg for me da..please:)
1,"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 6299257179 now!"
0,we left already we at orchard now.
0,"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical"
0,havent stuck at orchard in my dad's car. going 4 dinner now. u leh? so r they free tonight?
1,send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p
0,i thank you so much for all you do with selflessness. i love you plenty.
1,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha
0,got it..mail panren paru..
0,"hi hope u get this txt~journey hasnt been gd,now about 50 mins late i think."
0,no message..no responce..what happend? is everything fine?
0,oops i thk i dun haf enuff... i go check then tell ü..
0,"so check your errors and if you had difficulties, do correction."
0,"sorry brah, just finished the last of my exams, what up"
0,dont kick coco when he's down
0,this message is from a great doctor in india:-): 1) do not drink appy fizz. it contains cancer causing age
0,ill b down soon
1,last chance 2 claim ur £150 worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs 08717898035. £3.00 sub. 16 . remove txt x or stop
0,goodmorning today i am late for &lt;decimal&gt; min.
0,y so late but i need to go n get da laptop...
0,"dizzamn, aight i'll ask my suitemates when i get back"
0,will it help if we propose going back again tomorrow
0,its hard to believe things like this. all can say lie but think twice before saying anything to me.
0,and whenever you and i see we can still hook up too.
0,"oh yes, why is it like torture watching england?"
0,alex knows a guy who sells mids but he's down in south tampa and i don't think i could set it up before like 8
0,does uncle timi help in clearing cars
0,you gonna ring this weekend or wot?
1,hey i am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
1,"urgent ur awarded a complimentary trip to eurodisinc trav, aco&entry41 or £1000. to claim txt dis to 87121 18+6*£1.50"
0,i dont know why she.s not getting your messages
0,ok i'm waliking ard now... do u wan me 2 buy anything go ur house?
0,hello. damn this christmas thing. i think i have decided to keep this mp3 that doesnt work.
0,big brother‘s really scraped the barrel with this shower of social misfits
0,do you know where my lab goggles went
1,yes! the only place in town to meet exciting adult singles is now in the uk. txt chat to 86688 now!
0,happy new year. hope you are having a good semester
1,we have new local dates in your area - lots of new people registered in your area. reply date to start now! 18 only www.flirtparty.us replys150
0,shall call now dear having food
1,plan sanction as per mpd2021 x-tra floor x-tra area dda mcd dsidc huda:gurgaon faridabad noida hi-tech architects 9212012222 65657777 hi_tech@in.com
0,"sorry, busy ryt nw.."
0,in xam hall boy asked girl tell me the starting term for dis answer i can den manage on my own after lot of hesitation n lookin around silently she said the! intha ponnungale ipaditan;)
0,"if i let you do this, i want you in the house by 8am."
0,hey i booked the kb on sat already... what other lessons are we going for ah? keep your sat night free we need to meet and confirm our lodging
0,i don't think he has spatula hands!
1,"your chance to be on a reality fantasy show call now = 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national = rate call"
0,hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? katexxx
0,"yes, i'm small kid.. and boost is the secret of my energy.."
0,my tuition is at 330. hm we go for the 1120 to 1205 one? do you mind?
1,for the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
0,"sorry to trouble u again. can buy 4d for my dad again? 1405, 1680, 1843. all 2 big 1 small, sat n sun. thanx."
